"Age","numberOfAnimals","AnimalName"
11,3,"Pebbles"
11,3,"Nikki"
11,3,"Belle"
11,3,"Possum"
11,3,"Boo"
11,3,"Boss"
11,3,"Rogue"
11,3,"Zeus"
11,2,"Cocoa"
11,2,"Kara"
11,2,"Jax"
11,2,"Jetta"
11,2,"Leia"
11,2,"Isabella"
11,2,"Dora"
11,2,"Blaze"
11,2,"Snoopy"
11,2,"Ivy"
11,2,"Pepe"
11,2,"Seth"
11,2,"Georgie"
11,2,"Doza"
11,2,"Otis"
11,2,"Manny"
11,2,"Luke"
11,2,"Troy"
11,2,"Xena"
11,2,"Panda"
11,2,"Patsy"
11,2,"Susie"
11,2,"Muffin"
11,2,"Pepi"
11,2,"Jayda"
11,2,"Maisy"
11,2,"Maj"
11,2,"Bruno"
11,2,"Wally"
11,2,"Enzo"
11,2,"Buttons"
11,2,"Busta"
11,2,"Aiko"
11,2,"Bindy"
11,2,"Trixie"
11,2,"Sunny"
11,2,"Emma"
11,2,"Bree"
11,2,"Connie"
11,2,"Abbey"
11,2,"Lolly"
11,2,"Chevy"
11,2,"Lennox"
11,2,"Zak"
11,2,"Sweetie"
11,2,"Scarlett"
11,2,"Missie"
11,2,"Gidget"
11,2,"Suki"
11,2,"Audrey"
11,2,"Bokkie"
11,2,"Milli"
11,2,"Chino"
11,2,"Shelley"
11,2,"Meeka"
11,2,"Willow"
11,2,"Shelby"
11,2,"Pip"
11,2,"Tango"
11,2,"Saffron"
11,2,"Brandy"
11,2,"Mitch"
11,2,"Leo"
11,2,"Jethro"
11,2,"Xander"
11,2,"Scoota"
11,2,"Budda"
11,2,"Elly"
11,2,"Harvey"
11,2,"Domino"
11,2,"Annie"
11,2,"Freddie"
11,2,"Bandit"
11,2,"Rastus"
11,2,"Napoleon"
11,2,"Maxi"
11,2,"Guiness"
11,2,"Piper"
11,2,"Heidi"
11,2,"Dodge"
11,2,"Lu Lu"
11,2,"Sage"
11,2,"Franky"
11,2,"Spy"
11,2,"Tui"
11,2,"Rupert"
11,2,"Moe"
11,2,"Phoenix"
11,2,"Winston"
11,2,"Henry"
11,2,"Scooby"
11,2,"Billie"
11,2,"Zorro"
11,2,"Brooke"
11,2,"Frankie"
11,2,"Bundi"
11,2,"Shaggy"
11,2,"Joey"
11,2,"Sweep"
11,2,"Mustang Sally"
11,2,"Nala"
11,2,"Tootsie"
11,2,"Phoebe"
11,2,"Ozzy"
11,2,"Yogi"
11,2,"Chopper"
11,2,"Sarah"
11,2,"Archie"
11,2,"Boots"
11,2,"Casper"
11,2,"Marty"
11,2,"Digby"
11,2,"Suzie"
11,2,"Shandi"
11,2,"Izzy"
11,2,"Stewie"
11,2,"Pixie"
11,2,"Chardy"
11,2,"Simba"
11,2,"Thai"
11,2,"Amy"
11,2,"Clancy"
11,2,"Ernie"
11,2,"Shilo"
11,2,"Iggy"
11,2,"Jay"
11,2,"Maximus"
11,2,"Micah"
11,2,"Tubby"
11,2,"Lexie"
11,2,"Meg"
11,2,"Eboney"
11,2,"Diva"
11,2,"Gemma"
11,2,"Kiki"
11,2,"Joe"
11,2,"Chase"
11,2,"Chester"
11,2,"Tammy"
11,2,"Misha"
11,2,"Priscilla"
11,2,"Archer"
11,2,"Kye"
11,2,"Grommit"
11,2,"carter"
11,2,"Ginger"
11,2,"Jasmin"
11,2,"Paris"
11,2,"Obi"
11,2,"Indie"
11,2,"Merlot"
11,1,"Jazzie"
11,1,"Cuddles"
11,1,"Kodie"
11,1,"Peppe"
11,1,"Bodhi"
11,1,"Pete"
11,1,"Khan"
11,1,"Indiana"
11,1,"Junioir"
11,1,"Thumper"
11,1,"Kirby"
11,1,"Bulli"
11,1,"Oscar Moyls"
11,1,"Bronkoe"
11,1,"Twiggy"
11,1,"Bully"
11,1,"Chewy"
11,1,"Mika"
11,1,"Skah"
11,1,"Nelly"
11,1,"Scruff"
11,1,"Moppit"
11,1,"Skitz"
11,1,"Dalai"
11,1,"Crystal"
11,1,"Karn"
11,1,"Sheba"
11,1,"Marco"
11,1,"Rodney"
11,1,"Nisha"
11,1,"Yang (Danny)"
11,1,"Bella jane"
11,1,"Daisha"
11,1,"Maggie May"
11,1,"Fergal"
11,1,"Kuta"
11,1,"Coby"
11,1,"Baya"
11,1,"Bambi"
11,1,"Tiny"
11,1,"Sid"
11,1,"Maddi"
11,1,"Lyla"
11,1,"Arizona"
11,1,"Mr Bennett"
11,1,"Rasta"
11,1,"Tonka"
11,1,"Fupi"
11,1,"Turbo"
11,1,"Bourneville"
11,1,"Fly"
11,1,"Basil"
11,1,"Snapper"
11,1,"Ice"
11,1,"Zora"
11,1,"Kaizer"
11,1,"W'Za"
11,1,"Cady"
11,1,"Midge"
11,1,"Sippy"
11,1,"Napolean"
11,1,"Maxwell"
11,1,"OLLI"
11,1,"Prince"
11,1,"Kayla"
11,1,"Thomas"
11,1,"Swivel"
11,1,"Pedro"
11,1,"Butch"
11,1,"Jeda Wells"
11,1,"Gracie"
11,1,"Vagus"
11,1,"Susannah"
11,1,"Azazel"
11,1,"Betty"
11,1,"Cassidy"
11,1,"Chivas"
11,1,"Macy"
11,1,"Zildijian"
11,1,"Dalby"
11,1,"Dougall"
11,1,"Suzy"
11,1,"Vincent"
11,1,"Ravi"
11,1,"JoJo"
11,1,"Gigi"
11,1,"Delilah"
11,1,"Shirley"
11,1,"Kouta"
11,1,"Tonto"
11,1,"Mimosa"
11,1,"Marcus"
11,1,"Cairo"
11,1,"Alby"
11,1,"Sassy"
11,1,"Avalanche"
11,1,"Beama"
11,1,"Keeva"
11,1,"Magic"
11,1,"Webcke"
11,1,"Cruiz"
11,1,"Luie"
11,1,"Shakel"
11,1,"Tullalah"
11,1,"Whisky"
11,1,"Montana"
11,1,"Sox"
11,1,"Paddington"
11,1,"Trista"
11,1,"Gemme"
11,1,"Louise"
11,1,"Muddy"
11,1,"Sarie"
11,1,"Brodie"
11,1,"Eric"
11,1,"Bertha"
11,1,"Moby"
11,1,"Little Miss"
11,1,"Lucy b"
11,1,"Chinook"
11,1,"Kizzi"
11,1,"Mai mai"
11,1,"Jaxon"
11,1,"Marla"
11,1,"Allegra"
11,1,"Rooney"
11,1,"Moggy"
11,1,"Houla"
11,1,"Sofie"
11,1,"Doona"
11,1,"Samson"
11,1,"Foncy"
11,1,"Hershey"
11,1,"Rudy"
11,1,"Patti"
11,1,"Yassa"
11,1,"Link"
11,1,"Bledisloe"
11,1,"Lea"
11,1,"Harvey bentley"
11,1,"Ernest"
11,1,"Shaka"
11,1,"Tally"
11,1,"Maloo"
11,1,"Tinkerbell"
11,1,"Ceba"
11,1,"Syrup"
11,1,"Blondie"
11,1,"Teeka"
11,1,"Samuel"
11,1,"Coorah"
11,1,"Mustang"
11,1,"SiBella"
11,1,"Mizzi"
11,1,"Hodgy walsh"
11,1,"Kina"
11,1,"Ditch"
11,1,"Darla"
11,1,"Betty Boop"
11,1,"Bijou"
11,1,"Ivory"
11,1,"Atreyu"
11,1,"Druss"
11,1,"Louie (formerly Scruffy)"
11,1,"Teddy Roosevelt"
11,1,"Cuba"
11,1,"Beryl"
11,1,"Reggie"
11,1,"Squeek"
11,1,"Chanel"
11,1,"Wish"
11,1,"Dino"
11,1,"Sable"
11,1,"Elley"
11,1,"Byron"
11,1,"Zach"
11,1,"Razz"
11,1,"Raz"
11,1,"Tinker"
11,1,"Gizmo (Gus)"
11,1,"Benson"
11,1,"Steinie"
11,1,"Goya"
11,1,"Patra"
11,1,"Dolly Dot"
11,1,"Spinner"
11,1,"Timothy"
11,1,"Bacci"
11,1,"Preston"
11,1,"Zephy"
11,1,"Lockie"
11,1,"Daisy-Rose"
11,1,"William"
11,1,"Siena"
11,1,"silvie"
11,1,"Gilbert"
11,1,"Bonzo"
11,1,"Nixon"
11,1,"Tassie"
11,1,"Liz"
11,1,"Mercy"
11,1,"Flick"
11,1,"William Wallace"
11,1,"Yin"
11,1,"Sunset Mist (Misty)"
11,1,"Sarge"
11,1,"Fibi"
11,1,"Nooka"
11,1,"Stan"
11,1,"Zaylah"
11,1,"Bebe"
11,1,"Zacky"
11,1,"Marli"
11,1,"Brooza"
11,1,"Maginty"
11,1,"Syrus"
11,1,"Choppa"
11,1,"Sophia"
11,1,"Luckee"
11,1,"Tippy"
11,1,"Ebony"
11,1,"Puddles"
11,1,"Kel"
11,1,"Rebecca"
11,1,"Lue"
11,1,"Marlee"
11,1,"Chop"
11,1,"Puppy"
11,1,"Silkeylee"
11,1,"Zizou"
11,1,"Chillie"
11,1,"Lennie"
11,1,"Zoey"
11,1,"Bea"
11,1,"Claude"
11,1,"Flash"
11,1,"Narla"
11,1,"Fritz"
11,1,"Roadie"
11,1,"Buzzy"
11,1,"Finnigan"
11,1,"Bronte"
11,1,"Jon Jon"
11,1,"Luey"
11,1,"Keisha"
11,1,"Defa"
11,1,"Teena"
11,1,"Dougie"
11,1,"Humphrey"
11,1,"Kiwi"
11,1,"Boz"
11,1,"Lexi"
11,1,"Conchita"
11,1,"Walden"
11,1,"Maxwel"
11,1,"Axel"
11,1,"Miska"
11,1,"Yan"
11,1,"Louie"
11,1,"Zulu"
11,1,"Arla"
11,1,"Shoba"
11,1,"Mimi"
11,1,"Radar"
11,1,"Leeroy"
11,1,"Rockie"
11,1,"Charja"
11,1,"Eddie Scotton"
11,1,"Duncan"
11,1,"Jarod"
11,1,"Moko"
11,1,"Cassandra"
11,1,"Rodger"
11,1,"Mattie"
11,1,"Genghis"
11,1,"Leni"
11,1,"Levi"
11,1,"Raff"
11,1,"Dixi"
11,1,"Ruby-Blu"
11,1,"Sprite"
11,1,"Rayne"
11,1,"Soda"
11,1,"Django"
11,1,"Rueben"
11,1,"Megsy"
11,1,"Cara"
11,1,"Cudgee"
11,1,"blossom"
11,1,"Bennie"
11,1,"Spartan"
11,1,"Sprocket"
11,1,"Crocky"
11,1,"Fergie"
11,1,"Nushka"
11,1,"Maisie"
11,1,"Champers"
11,1,"Tommy"
11,1,"Nomoya"
11,1,"Del"
11,1,"Uumba"
11,1,"Plato"
11,1,"Ruffy"
11,1,"Tehya"
11,1,"Monkey"
11,1,"Rajah"
11,1,"Denny Crane"
11,1,"Loki"
11,1,"Butchie"
11,1,"Andie"
11,1,"Dan"
11,1,"Boni"
11,1,"Ischtar"
11,1,"Socks"
11,1,"Kael"
11,1,"Kendi"
11,1,"Nickel"
11,1,"Chocolate"
11,1,"Jovi"
11,1,"Cruiser"
11,1,"Wutu"
11,1,"Peppy"
11,1,"Bonnie G"
11,1,"Dizzy"
11,1,"Thembi"
11,1,"Nelson cran"
11,1,"Ole"
11,1,"Skipper"
11,1,"Sammi Love"
11,1,"Lisa"
11,1,"Boogie"
11,1,"Spice"
11,1,"Rowdy"
11,1,"Taylor"
11,1,"Bones"
11,1,"Indi"
11,1,"Pickle"
11,1,"Laddie"
11,1,"Ash"
11,1,"Kessa"
11,1,"Echo"
11,1,"Buddha"
11,1,"Deefa"
11,1,"Mary jane (mj)"
11,1,"Scamp"
11,1,"Tazzie"
11,1,"Teal"
11,1,"May"
11,1,"Digit"
11,1,"Tahnee"
11,1,"Samson (sammy)"
11,1,"Macey"
11,1,"Hamish"
11,1,"Hutch"
11,1,"Mable"
11,1,"Harlie"
11,1,"Bliss"
11,1,"Foxy"
11,1,"Rfur"
11,1,"Beni"
11,1,"Kokmo- Dawn"
11,1,"Blue"
11,1,"Frank"
11,1,"Polo"
11,1,"Bailee"
11,1,"Siska"
11,1,"Emily"
11,1,"Kyro"
11,1,"Dozer Gray"
11,1,"Toffee"
11,1,"DollyGirl"
11,1,"Mitzy"
11,1,"Petra"
11,1,"Leila"
11,1,"Rags"
11,1,"Kofi"
11,1,"Cosmo"
11,1,"Vogue"
11,1,"Alex"
11,1,"Sufi"
11,1,"Anouk"
11,1,"Tula"
11,1,"Shady"
11,1,"Vegemite"
11,1,"Sulkie"
11,1,"Callie"
11,1,"Fizz"
11,1,"Mitsi"
11,1,"Nara"
11,1,"Anika"
11,1,"Chilla"
11,1,"Toiya"
11,1,"Jasmine"
11,1,"Torie"
11,1,"Matey"
11,1,"Kashmir"
11,1,"Tiki"
11,1,"A.J."
11,1,"Bowie"
11,1,"Sebastian"
11,1,"Eiger"
11,1,"Pop"
11,1,"Cruizer"
11,1,"Wilson"
11,1,"Ezzy"
11,1,"Lolli"
11,1,"Tiger"
11,1,"Petro"
11,1,"Coco-Chanel"
11,1,"Greaser"
11,1,"Donnie"
11,1,"Pepsi"
11,1,"Jelly bean"
11,1,"Hippo"
11,1,"Rabbit"
11,1,"Sui"
11,1,"SMUDGE"
11,1,"Ming"
11,1,"Krusty"
11,1,"Griff"
11,1,"Bee"
11,1,"Peanuts"
11,1,"Dex"
11,1,"Tatts"
11,1,"Choco"
11,1,"Roger"
11,1,"Lucius"
11,1,"Mato Shunka"
11,1,"Ella Rawson-Erb"
11,1,"Libby"
11,1,"Lou lou"
11,1,"Motley"
11,1,"Smooch"
11,1,"Fidi"
11,1,"Teddie"
11,1,"Mr Charo,Pindo"
11,1,"Conrad"
11,1,"Bronson"
11,1,"Lilly May"
11,1,"Spot"
11,1,"Manni"
11,1,"Jeriah"
11,1,"Dook"
11,1,"Tina"
11,1,"Nova"
11,1,"Candy"
11,1,"Karma"
11,1,"Kloe"
11,1,"Meishka"
11,1,"Olivia"
11,1,"Dippa"
11,1,"Ryder"
11,1,"Missi"
11,1,"Comet"
11,1,"Maxey"
11,1,"Muppet"
11,1,"Buckley"
11,1,"Coopa"
11,1,"Suzzie"
11,1,"Loola"
11,1,"Munchkin"
11,1,"Giger"
11,1,"Leon"
11,1,"Fern"
11,1,"PJ"
11,1,"Hemi"
11,1,"Peppi"
11,1,"Ralph Edwards"
11,1,"Daisey"
11,1,"Ying"
11,1,"Tux"
11,1,"Plugger"
11,1,"Arnika"
11,1,"Dexda"
11,1,"Hamilton"
11,1,"Demi"
11,1,"Tiara"
11,1,"Zoro"
11,1,"Oti"
11,1,"Kundu"
11,1,"Woofy"
11,1,"Chris"
11,1,"Shottie"
11,1,"EM Jay"
11,1,"Tahlee"
11,1,"Munroe"
11,1,"Fluffy"
11,1,"Lily-Rose"
11,1,"Kala"
11,1,"Kessi"
11,1,"Hannah"
11,1,"Diga"
11,1,"Jinxsey"
11,1,"Sparkey"
11,1,"Karlee"
11,1,"Occie"
11,1,"Ninja"
11,1,"Rose"
11,1,"Jaffa"
11,1,"Mick"
11,1,"Oakley"
11,1,"Bunjo"
11,1,"Tantra"
11,1,"Kassaan"
11,1,"Locky"
11,1,"Muck"
11,1,"Mindy"
11,1,"Bono"
11,1,"Clara"
11,1,"Neo"
11,1,"Bruiser"
11,1,"Jazzy"
11,1,"Shamus"
11,1,"Paco"
11,1,"Chewbacka"
11,1,"Kia"
11,1,"Lillie"
11,1,"Chey"
11,1,"Cootha"
11,1,"Elmo"
11,1,"Peaches"
11,1,"Fergus"
11,1,"Violet"
11,1,"Reg"
11,1,"Besse"
11,1,"Shefa"
11,1,"Rambo"
11,1,"Wappa"
11,1,"Bonlei"
11,1,"Biggy"
11,1,"Minuk"
11,1,"Bianca"
11,1,"Webster"
11,1,"Bess"
11,1,"Mero"
11,1,"Oden"
11,1,"Sapphire"
11,1,"Poppit"
11,1,"Yang"
11,1,"Mac"
11,1,"Freud"
11,1,"Tawa"
11,1,"Tierney o'kane"
11,1,"Eli"
11,1,"Meika Tomasich"
11,1,"Rocco"
11,1,"Roofus"
11,1,"Hope"
11,1,"Cheeko"
11,1,"Oska"
11,1,"Inca"
11,1,"Phaty"
11,1,"PoohPot"
11,1,"Edie"
11,1,"Tennessee"
11,1,"Hana"
11,1,"Ranee"
11,1,"Gremlin"
11,1,"Deegan"
11,1,"Fifi"
11,1,"Fang"
11,1,"Fynn"
11,1,"Cabbage"
11,1,"Tex"
11,1,"Jam"
11,1,"Xavier"
11,1,"Nero"
11,1,"Opal"
11,1,"Arabella"
11,1,"Sergent"
11,1,"Tilli"
11,1,"Rimu"
11,1,"Wilby"
11,1,"Harper"
11,1,"Bo"
11,1,"Teddy Bear"
11,1,"Hollie"
11,1,"Zena"
11,1,"Rasah"
11,1,"Spotty"
11,1,"Bodie"
11,1,"Merlo"
11,1,"Ruby Bates"
11,1,"Bobo"
11,1,"Angie"
11,1,"Chops"
11,1,"Kimba"
11,1,"Blitz"
11,1,"Cheche"
11,1,"Doc"
11,1,"Cooba"
11,1,"Vinny"
11,1,"Budha"
11,1,"Zepha"
11,1,"Brooklyn"
11,1,"Cracker"
11,1,"Bruny"
11,1,"Churchill"
11,1,"Fernando"
11,1,"Ruckus"
11,1,"Scooter"
11,1,"Flossey"
11,1,"Louis samual vincent iii"
11,1,"Kali"
11,1,"Asha"
11,1,"Neville"
11,1,"Sema"
11,1,"Badger"
11,1,"Chilly"
11,1,"Lachlan"
11,1,"Isabell - Bella"
11,1,"Radler"
11,1,"Lex"
11,1,"Bertie"
11,1,"Aussie"
11,1,"Jaz"
11,1,"McDougal"
11,1,"Tordie"
11,1,"Bell"
11,1,"Venus"
11,1,"Zinzy"
11,1,"Suey"
11,1,"Hubba Bubba"
11,1,"Zarah"
11,1,"Elle"
11,1,"Peanut"
11,1,"Huey"
11,1,"Defer"
11,1,"Jussi"
11,1,"Milky"
11,1,"Punk"
11,1,"Rocket"
11,1,"Snaggs"
11,1,"Neddy"
11,1,"Hojo Bobo"
11,1,"Lahni"
11,1,"Cobar"
11,1,"Jacob"
11,1,"Tika"
11,1,"Clutch"
11,1,"Calvin"
11,1,"Bonniedoon"
11,1,"Wee geordie"
11,1,"Shaz"
11,1,"Bachi"
11,1,"Puapei"
11,1,"Nash"
11,1,"Ike"
11,1,"Shelly"
11,1,"Tallis"
11,1,"Pippy"
11,1,"Missy raney"
11,1,"Bandi"
11,1,"Marvin"
11,1,"Nicky"
11,1,"Bubbles"
11,1,"Charlise"
11,1,"Boof"
11,1,"Teala"
11,1,"Pandy"
11,1,"Bessie"
11,1,"Jerry"
11,1,"Dj"
11,1,"Dermot"
11,1,"Sugar"
11,1,"Thuram"
11,1,"Nugget"
11,1,"Alice"
11,1,"Kaz"
11,1,"Kaiser"
11,1,"Butler"
11,1,"Knuckles"
11,1,"Sari"
11,1,"Trilby"
11,1,"Gussy"
11,1,"Ridge"
11,1,"Armani"
11,1,"Olonge"
11,1,"Mahalo"
11,1,"Kipper"
11,1,"Bonjour"
11,1,"Jatz"
11,1,"winnie"
11,1,"Cheddar"
11,1,"Jackie"
11,1,"Wesley"
11,1,"Maddie"
11,1,"Johnson"
11,1,"Jock"
11,1,"IRA"
11,1,"Jeda"
11,1,"Cashel"
11,1,"Bingo"
11,1,"Cork"
11,1,"Onyx"
11,1,"KC"
11,1,"Russell"
11,1,"Fatty"
11,1,"Schnoux"
11,1,"Cricket"
11,1,"Nigella"
11,1,"Claudie"
11,1,"Charlii"
11,1,"Bugsy"
11,1,"Flossy"
11,1,"Eljay"
11,1,"Kuri"
11,1,"Boo boo"
11,1,"O'Hanna"
11,1,"Anelke"
11,1,"Kicki"
11,1,"Lucia"
11,1,"Edge"
11,1,"Philby"
11,1,"Asher"
11,1,"Gypsie"
11,1,"Chelsy"
11,1,"Zeb"
11,1,"Mitzie"
11,1,"Gus 2"
11,1,"Trixy"
11,1,"Paddi"
11,1,"Chocco"
11,1,"Issy"
11,1,"Cruz"
11,1,"Merlin"
11,1,"CHALE"
11,1,"Maya"
11,1,"Mala"
11,1,"Dubbs"
11,1,"Luci"
11,1,"Rastis"
11,1,"Inu"
11,1,"Zarli"
11,1,"Samantha"
11,1,"Bj ( buddy junior)"
11,1,"Dash mckinlay"
11,1,"Bam Bam"
11,1,"Scrufty"
11,1,"kaylee"
11,1,"Jessy"
11,1,"Freida"
11,1,"Tinka"
11,1,"Maleke"
11,1,"Pat"
11,1,"Axle"
11,1,"Cha-Chi"
11,1,"Toohey"
11,1,"Yoda"
11,1,"Reggy"
11,1,"Lionel"
11,1,"Janda"
11,1,"MCNAB"
11,1,"Ajax"
11,1,"Kandi"
11,1,"Beaux"
11,1,"Nobby"
11,1,"Abraham"
11,1,"Rylie"
11,1,"Nikky"
11,1,"Rikki"
11,1,"Poky"
11,1,"Hooli"
11,1,"Red"
11,1,"Boson"
11,1,"Parker"
11,1,"Stoney"
11,1,"Cherry"
11,1,"Kwaeme"
11,1,"Occy"
11,1,"Seng Kyi"
11,1,"Chokey"
11,1,"Matilda"
11,1,"Mac-Zac"
11,1,"Comox"
11,1,"Rafael"
11,1,"Kellie"
11,1,"Mack"
11,1,"Twoup"
11,1,"Miss Louella"
11,1,"Spyke"
11,1,"Zebedee"
11,1,"Rove"
11,1,"Kai"
11,1,"Momotaro"
11,1,"Zoraida"
11,1,"Cedar"
11,1,"Kiarra"
11,1,"Frisky"
11,1,"Sooki"
11,1,"Ollie Froud"
11,1,"Flynn"
11,1,"India"
11,1,"Strider"
11,1,"Pippe"
11,1,"Taiya"
11,1,"Murray"
11,1,"Petal"
11,1,"Vinnie"
11,1,"Mister"
11,1,"Woody"
11,1,"Daezey"
11,1,"Minni"
11,1,"Macca"
11,1,"Samsara Jolie"
11,1,"Gussy girl"
11,1,"Tyler"
11,1,"Gretel"
11,1,"Kuma"
11,1,"Carma"
11,1,"Latte"
11,1,"BJ
BJ"
11,1,"Sita"
11,1,"Mame"
11,1,"Pipsy"
11,1,"Sook"
11,1,"Jada"
11,1,"Shanna"
11,1,"Moz"
11,1,"Bayli"
11,1,"Diesal"
11,1,"Meadow"
11,1,"Trojan"
11,1,"Phantom"
11,1,"Meisha"
11,1,"Tiddy"
11,1,"Vegas"
11,1,"Miss Megan Kamlak"
11,1,"Star"
11,1,"Caeser"
11,1,"Squirt"
11,1,"Bridget"
11,1,"Mindie"
11,1,"Patches"
11,1,"Tash"
11,1,"Strip"
11,1,"Pippi"
11,1,"Suzie Q"
11,1,"Tosca"
11,1,"Fraser"
11,1,"Danny Boy"
11,1,"Leah"
11,1,"Cougar"
11,1,"Whippet"
11,1,"Chuchi"
11,1,"Ripper"
11,1,"Jessie James"
11,1,"Jazmin"
11,1,"Sarsha"
11,1,"Emma (was Apricot)"
12,47,"Bella"
12,31,"Max"
12,28,"Charlie"
12,26,"Molly"
12,24,"Roxy"
12,21,"Lucy"
12,21,"Jack"
12,20,"Buddy"
12,18,"Rosie"
12,17,"Ruby"
12,16,"Chloe"
12,13,"Millie"
12,13,"Sally"
12,13,"bundy"
12,13,"Billy"
12,13,"Coco"
12,12,"Lilly"
12,12,"Missy"
12,12,"Oscar"
12,11,"Diesel"
12,11,"Toby"
12,11,"Jessie"
12,11,"Sam"
12,10,"Lily"
12,10,"Oliver"
12,10,"Bailey"
12,9,"Sasha"
12,9,"Rocky"
12,9,"Monty"
12,9,"Bonnie"
12,9,"Harry"
12,8,"Sophie"
12,8,"Sammy"
12,8,"Teddy"
12,7,"Mia"
12,7,"Eddie"
12,7,"Jet"
12,7,"Barney"
12,6,"Harley"
12,6,"Yoda"
12,6,"Jasmine"
12,6,"Harvey"
12,6,"Tess"
12,6,"Poppy"
12,6,"Holly"
12,6,"Stella"
12,5,"Marley"
12,5,"Cindy"
12,5,"Gypsy"
12,5,"Rusty"
12,5,"Ziggy"
12,5,"Jazz"
12,5,"Honey"
12,5,"Zoe"
12,5,"Emma"
12,5,"Dash"
12,5,"Gemma"
12,5,"Tia"
12,5,"Chilli"
12,5,"Tyson"
12,4,"Trixie"
12,4,"Cody"
12,4,"Angel"
12,4,"George"
12,4,"Snoopy"
12,4,"Sebastian"
12,4,"Buster"
12,4,"Maggie"
12,4,"Fudge"
12,4,"Theo"
12,4,"Jimmy"
12,4,"Tiger"
12,4,"Tilly"
12,4,"Tully"
12,4,"Spot"
12,4,"Ted"
12,4,"Abbey"
12,4,"Scruffy"
12,4,"Jesse"
12,4,"Ralph"
12,4,"Yogi"
12,4,"Kelly"
12,4,"Fergus"
12,4,"Louie"
12,4,"Paris"
12,4,"Polly"
12,4,"Maddy"
12,4,"Benji"
12,4,"Tiny"
12,4,"Lady"
12,4,"Murphy"
12,4,"Ellie"
12,4,"Shelby"
12,4,"Odie"
12,3,"Patch"
12,3,"Woody"
12,3,"Cookie"
12,3,"Jess"
12,3,"Amber"
12,3,"Jake"
12,3,"Monte"
12,3,"Jedda"
12,3,"Milly"
12,3,"Pedro"
12,3,"Angus"
12,3,"Jacko"
12,3,"Lucky"
12,3,"Chester"
12,3,"Aussie"
12,3,"Milo"
12,3,"Rex"
12,3,"Abbie"
12,3,"Boof"
12,3,"Sandy"
12,3,"Zac"
12,3,"Bronte"
12,3,"Scout"
12,3,"Josie"
12,3,"Ben"
12,3,"Bobby"
12,3,"Princess"
12,3,"Mollie"
12,3,"Rolly"
12,3,"Baxter"
12,3,"Dusty"
12,3,"Ollie"
12,3,"Spike"
12,3,"Daisy"
12,3,"Pepper"
12,3,"Xena"
12,3,"Gracie"
12,3,"Bear"
12,3,"Lolly"
12,3,"Samson"
12,3,"Georgie"
12,3,"Jed"
12,3,"Benson"
12,3,"Henry"
12,3,"Russell"
12,3,"Smokey"
12,3,"Obi"
12,3,"Kenya"
12,3,"Ella"
12,3,"Mitch"
12,3,"Rupert"
12,3,"Mac"
12,3,"Koda"
12,3,"Bodhi"
12,3,"Diva"
12,3,"Tara"
12,3,"Mack"
12,3,"Belle"
12,3,"Rufus"
12,3,"Beau"
12,2,"Indy"
12,2,"Lara"
12,2,"Mojo"
12,2,"Pippin"
12,2,"Isabella"
12,2,"Rocco"
12,2,"Archie"
12,2,"Scamp"
12,2,"Gina"
12,2,"Mindy"
12,2,"Lizzie"
12,2,"Elsa"
12,2,"Sheba"
12,2,"Joey"
12,2,"Cheeky"
12,2,"Albert"
12,2,"Otis"
12,2,"Lulu"
12,2,"Armani"
12,2,"Chewy"
12,2,"Shadow"
12,2,"Sparky"
12,2,"Frankie"
12,2,"Charli"
12,2,"Basil"
12,2,"Jerry"
12,2,"Wilson"
12,2,"Hunter"
12,2,"Tyler"
12,2,"Ivy"
12,2,"Tammy"
12,2,"Robbie"
12,2,"Arnold"
12,2,"Annie"
12,2,"Shiloh"
12,2,"Pippa"
12,2,"Karma"
12,2,"Misha"
12,2,"Penny"
12,2,"Snowy"
12,2,"Lola"
12,2,"Rocket"
12,2,"Ajax"
12,2,"Smudge"
12,2,"Blackie"
12,2,"Edward"
12,2,"Champ"
12,2,"Dozer"
12,2,"Lou-Lou"
12,2,"Jenny"
12,2,"Georgia"
12,2,"Roxie"
12,2,"Gus"
12,2,"Crystal"
12,2,"Levi"
12,2,"Clancy"
12,2,"Gizmo"
12,2,"Cooper"
12,2,"Nikki"
12,2,"Brady"
12,2,"Benny"
12,2,"Napoleon"
12,2,"Minnie"
12,2,"Jett"
12,2,"Scotty"
12,2,"Lizzy"
12,2,"Sadie"
12,2,"Ruben"
12,2,"Tillie"
12,2,"Misty"
12,2,"Buttons"
12,2,"Kirra"
12,2,"Biscuit"
12,2,"Sassy"
12,2,"Maximus"
12,2,"Chopper"
12,2,"Suki"
12,2,"Moet"
12,2,"Phoenix"
12,2,"Maddie"
12,2,"Chino"
12,2,"Boston"
12,2,"Oska"
12,2,"Dixie"
12,2,"Bubbles"
12,2,"Pookie"
12,2,"Ozzie"
12,2,"Jasper"
12,2,"Tori"
12,2,"Narla"
12,2,"Alfie"
12,2,"Phoebe"
12,2,"Summer"
12,2,"Zorro"
12,2,"Nugget"
12,2,"Neo"
12,2,"Dooley"
12,2,"Kiko"
12,2,"Riley"
12,2,"Trey"
12,2,"Zeke"
12,2,"Bill"
12,2,"Banjo"
12,2,"Reggie"
12,2,"Taj"
12,2,"Jasmin"
12,2,"Darcy"
12,2,"Tilda"
12,2,"Bluey"
12,2,"Caddie"
12,2,"Laddie"
12,2,"Tuppence"
12,2,"Bridie"
12,2,"Barry"
